product_url,product_name,price,rating,no_of_reviews,manufacturer,ASIN,description,product description
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI4NjA0NTY5NTU4MTcyOjE2ODUxNTQ3Njg6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685154768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","Rs.1,600",4.1 out of 5 stars,441,uppercase,B0B69M182Q,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",['Handcrafted with care and made up of premium quality robust material']
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI4NjA0NTY5NTU4MTcyOjE2ODUxNTQ3Njg6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgyOTg6OjA6Og&url=%2Fuppercase-Backpack-1600EBP1-repellent-sustainable%2Fdp%2FB0B5N9TY9C%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685154768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","Rs.1,100",4.2 out of 5 stars,198,uppercase,B0B5N9TY9C,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['Padded laptop compartment fits up to 14 inch laptop, Front Access pocket & Back padding with Air mesh']"
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-163,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan ,Rs.990,4.4 out of 5 stars,"2,420",Gear,B07G4CYC74,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,"['Outer material: synthetic, color: tan; Waterproof', 'Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)', 'Number of compartments: 2', 'Laptop compatibility: yes, laptop size: 16strap type: adjustable', 'Age Range Description: Adult; Special Features: Back Padding; Pocket Description: Utility Pocket; Closure Type: Zipper', 'Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .']"
https://www.amazon.in/SKYTONE-Cosmetic-Bag-Cosmetics-Organizer/dp/B0BV358QKF/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-164,"SKYTONE 12cms Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (L_Pink) ",Rs.749,3.9 out of 5 stars,138,SKYTONE,B0BV358QKF,"SKYTONE 12cms Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (L_Pink)","['High-Quality Materials : Travel makeup pouch made of easy-to-clean PU leather fabric, special water-resistant surface to prevent internal products from getting wet.', 'PU Leather makeup bag function : Portable and Lightweight design with handle, Made of high-quality soft PU leather fabric, strong thickness make the bag more durable and easy to clean, special water-resistant surface to prevent internal products from getting wet.No need to worry about messy leaks when traveling.', 'Multifunctional storage makeup bags : This Make up Bags not only can storage your cosmetics, but also Jewelry, Electronic Accessories, Camera, Essential oil, Toiletries, Shaving Kit, glasses,Valuable objects and so on.', ""Convenient and Durable Handle : The zipper of the makeup travel bag opening design is reasonable,It's a easy to handle and very practical zipper pouch"", ""Wonderful Gift : The travel makeup bag is perfect for daily use or travelling, it's a great gift for women and girls with the gift box on Mother's Day, Women's Day or Christmas .""]"
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-165,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop ,Rs.699,4.2 out of 5 stars,537,AmazonBasics,B09W4VMZ79,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,"['Gift your shoulders and back the comfort of the AmazonBasics - Casual Backpack/Office Bag', 'It has 2 large compartments and 2 side pockets', 'Well-padded interior that keeps your laptop safe', 'Enough space for your other daily essentials like chargers, wallet, power bank, etc.', 'Compact and sleek design', 'Well-cushioned shoulder straps', 'Dimensions: LxWXH: 47 X 33 X 15 cm', 'Weight: 0.460 grams']"
https://www.amazon.in/Tabelito%C2%AE-VOLT-waterproof-Backpack-Compatible/dp/B0BML7Q3J1/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-166,Tabelito® VOLT Casual waterproof Laptop Backpack/Office bag/School bag/College bag/Business bag/Unisex bag Travel bag Compatible with 15.6 inch Laptop 30L Bag for Men and Women - GREY ,Rs.599,4.8 out of 5 stars,176,Tabelito,B0BML7Q3J1,Tabelito® VOLT Casual waterproof Laptop Backpack/Office bag/School bag/College bag/Business bag/Unisex bag Travel bag Compatible with 15.6 inch Laptop 30L Bag for Men and Women - GREY,"['LAPTOP BAG FEATURE: VOLT Laptop Backpack for Travel, Business and Work with Lots of Space & Pockets --- Separate laptop compartment that can accommodate laptops up to 15.6 inches, and large main space with store books, wallets, clothes and other daily necessities. Multifunctional pockets in the main compartment can hold pens, cards, keys, etc. to keep your belongings in order. The external front zipper and two side pockets are also good choices for water bottle or umbrella.', 'SPADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : : The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm', 'ERGONOMIC DESIGN: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. Water Resistant Material: Advanced PVC coating on the material ensures resistance to water entering from any direction.', 'MULTI LEVEL ORGANIZER: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.', 'MADE IN INDIA: TABELITO VOLT Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks.The Tabelito Delta casual backpack comes with 6 month of warranty']"
https://www.amazon.in/Tabelito%C2%AE-Resistant-Business-Backpack-Notebook/dp/B0BSQRX838/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-167,"Tabelito® HEXA 35 L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook ",Rs.599,4.9 out of 5 stars,150,Tabelito,B0BSQRX838,"Tabelito® HEXA 35 L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook","['Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper.', 'LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised.', 'HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.', ""Durable & Warranty: Men's Travel Backpack can help protect on rainy days because it is built of lightweight, water-resistant polyester and anti-scratch material. Zippers are simple to open and close. We offer a worry-free 6-month warranty on this carry-on backpack. If you have any issues, don't hesitate to contact us; we'll respond with a suitable answer within a day. Standard dimensions are 47 cm by 33 cm by 7 cm, and following extensions, those dimensions are 47 cm by 33 cm by 20 cm."", ""BEST CHOICE OF GIFT IDEA FOR TRAVEL: Great presents for men & women for Christmas, Thanksgiving, or Valentine's Day. Graduation presents for high school, middle school, and college students. Gifts for friends, your husband, daughter, son, father, and mother on their special birthdays as well as for him or her""]"
https://www.amazon.in/Adjustable-Backpack-Charging-Resistant-Bussiness/dp/B084NZFNGS/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-168,"Arctic Hunter Backpack,Original 41L Expandable Laptop Bag Business Travel Backpack with 17 inch Laptop Pocket 3 in 1 Convertible Laptop Backpack Tech Bag with USB Charging Port Water-resistant Multiple Compartments Large Capacity Bag for Men Women Travel Business College ","Rs.3,419",4.5 out of 5 stars,494,ah arctic hunter,B084NZFNGS,"Arctic Hunter Backpack,Original 41L Expandable Laptop Bag Business Travel Backpack with 17 inch Laptop Pocket 3 in 1 Convertible Laptop Backpack Tech Bag with USB Charging Port Water-resistant Multiple Compartments Large Capacity Bag for Men Women Travel Business College","['[41 L Expandable Original Arctic Hunter Backpack] -- Arctic Hunter original bag, 100% guarantee, two-year warranty. This arctic hunter backpack can easily expand 24L to 41L,You can choose to expand the capacity or not according to your needs, and the multifunctional backpack can be used for Long and short trips,daily,college and business, there is a 17 inch laptop pocket in the main compartment.', '[3 in 1 Convertible Business Travel bag]--Backpack,handbag,luggage bag.three modes can be converted freely,the sholder strp can be hidden,and there is a thickness handle at the side of the backpack, so it canbe used as a handbag. the Trolley Back Strap secures the bag to the trolley case, making you comfortable on the travel.', '[Multiple Pocket and Compartments]--There are three compartments and 15 pockets in this bag. The main compartment has a large pocket, wallet and power bank holder, computer and ipad pocket, you can put clothes, books, laptop and other things, the front compartment have many small pockets and can put small items, such as notebooks, pens, keys, cards. The back pocket can hold shoulder straps, books and other large items.Multiple compartments can help you store your belongings better.', '[Durable laptop comfortable bag]--Comfortable airflow back design with thick but soft multi-panel ventilated padding, gives you maximum back support. Breathable and adjustable ""S"" shoulder straps relieve the stress of shoulder.', '[Water-resistent and scratch-resistant]--Made of Water Resistant and Durable Polyester Fabric with metal zippers and durable shoulder strap buckles. Ensure a secure & long-lasting usage everyday & weekend.. Good Gift for college, high school students for boys,girls,teens,adults.']"
https://www.amazon.in/Waterproof-Laptop-College-Backpack-Navy_Blue/dp/B0BW9GWPYH/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-169,30 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with Rain Cover (Navy_Blue) ,Rs.499,5.0 out of 5 stars,1,NORTH ZONE,B0BW9GWPYH,30 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with Rain Cover (Navy_Blue),"['Colour- Black; Material- Polyester', 'Pattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: Zipper', 'Strap Type: Adjustable; Compartment Description: Up To 16 Inches; Water Resistance Level: Water Resistant', 'Strap Type: Shoulder Strap; Age Range Description: Adult']"
https://www.amazon.in/Storite-Grocery-Shopping-Reinforced-40x20x33-cm/dp/B079T66RBW/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1685154768&sprefix=ba%2Caps%2C283&sr=8-170,"Storite Pack of 2 Heavy Duty Canvas Grocery Shopping Bags with Reinforced Handles (40x20x33-cm, Green) ",Rs.528,4.3 out of 5 stars,"2,141",Storite,B079T66RBW,"Storite Pack of 2 Heavy Duty Canvas Grocery Shopping Bags with Reinforced Handles (40x20x33-cm, Green)","['You will receive 2 quantity of green canvas strong bag for this order. Size :LxWxH : 40x20x33 cm.Liter Size :26.40 L. Dual reinforced handles to bottom of the bag for extra durability & thick bottom insert for extra strength to endure the heaviest loads while grocery shopping', 'Durable - made from heavy duty material, with handles being easily washable and made to last', 'Perfect size for family size trips to grocery store, great for bulky items since our bags fit up of milk bags when shopping for groceries. placing order.(Please Note : This bag is Medium size Please Check Dimension Before Placing Order)', 'Convenient - bags stand upright and stay open while you pack and unpack groceries, comes with convenient hanging loop for shopping and grocery store checkout lines - perfect for hanging outside for milk bag. making these the perfect bags for groceries and shopping', 'Long lasting, extra-large multipurpose reusable tote bags with a foldable, collapsible, lightweight design making storage and organisation easy and accessible. 1 Year Warranty']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI4NjA0NTY5NTU4MTcyOjE2ODUxNTQ3Njg6c3BfbXRmOjIwMTU2NTA1OTAzMDk4OjowOjo&url=%2FGear-Black-Laptop-Backpack-LBPASPIRE0104%2Fdp%2FB075MK4TXP%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685154768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black) ,"Rs.1,099",4.3 out of 5 stars,"5,602",Gear,B075MK4TXP,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"['Outer Material: Polyester, Color: Black', 'Water Resistance: Water resistant', 'Capacity: 30 liters; Dimensions: 50 cms x 34 cms x 18 cms (LxWxH); Number of compartments: 2', 'Laptop Compatibility: Yes, Laptop Size: 17, Strap Type: Adjustable,', 'Closure Type: Zipper; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Traditional Backpacks']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI4NjA0NTY5NTU4MTcyOjE2ODUxNTQ3Njg6c3BfbXRmOjIwMTYxMzY3ODIyNjk4OjowOjo&url=%2FCompartment-Adjustable-Breathable-Anti-theft-Wear-resistant%2Fdp%2FB0C58FDSXJ%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685154768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Arctic Hunter Laptop Backpack for Men 21L fit 15.6-inch Laptop Travel Backpack with 10.9-inch Tablet Compartment, Polyester Leather Business Backpack,Adjustable/Breathable Strap Anti-theft Zipper Pocket Water/Wear-resistant Office Backpack, Black ","Rs.2,849",,,ah arctic hunter,B0C58FDSXJ,"Arctic Hunter Laptop Backpack for Men 21L fit 15.6-inch Laptop Travel Backpack with 10.9-inch Tablet Compartment, Polyester Leather Business Backpack,Adjustable/Breathable Strap Anti-theft Zipper Pocket Water/Wear-resistant Office Backpack, Black","['[Easily Sort Pocket]-Spacious space(Height-46cm * Length-31.5cm * width-17.5cm).The backpack has 5 pockets. The main pocket is the main storage area for books, folders, 10.9-inch tablet, and 15.6-inch laptop; Stationary pocket is suitable for keys,notebooks, power bank, and pens; and the daily pocket can hold keys,wallets,handkerchiefs, and other daily items.2 side pocket with drawstring grid pocket,easy to pick up when storing umbrellas and water bottles', '[Premium Material]-The surface of the backpack is covered with microfiber leather with an elegant matte black surface that feels comfortable to the touch and is water/abrasion resistant. The lining is made of mountaineering material, which can resist wear and tear. The zipper is covered by PU material to prevent water drops from entering. Microfiber leather padded carry handle to reduce pressure and pain when carrying', '[Comf for your Travel Design]-Backpack has fastening straps on both sides and the back to prevent items from slipping off and keep them secure. The straps on the back can also be used to secure a trolley case for easy travel. Adjustable shoulder straps can be adjusted to suit individual needs.The shoulder straps also have a thickened and soft design, which can effectively relieve the pressure on your shoulders and make you feel comfortable even when wearing it for a long time.', '[Velvet iPad/Laptop compartment]: This backpack is also equipped with a velvet electronic compartment, which can hold laptops, tablets and other electronic products. The compartment is also equipped with anti-shock foam to effectively protect your electronic products from impact damage, very thoughtful', ""[Breathable Back Paded]: The back of this backpack is designed with a honeycomb breathable back pad to allow air circulation and reduce back sweat, so you won't feel uncomfortable carrying it for a long time. The back pad also uses microfiber leather fabric, which feels soft and comfortable and can protect your back from pressure.""]"
